fuel_type_code,station_name,street_address,intersection_directions,city,state,zip,plus4,station_phone,status_code,expected_date,groups_with_access_code,access_days_time,cards_accepted,bd_blends,ng_fill_type_code,ng_psi,ev_level1_evse_num,ev_level2_evse_num,ev_dc_fast_count,ev_other_info,ev_network,ev_network_web,geocode_status,latitude,longitude,date_last_confirmed,id,updated_at,owner_type_code,federal_agency_id,federal_agency_name,open_date,hydrogen_status_link,ng_vehicle_class,lpg_primary,e85_blender_pump,ev_connector_types,country,hydrogen_is_retail,access_code,access_detail_code,federal_agency_code
ELEC,UPHM,214 NE Glen Oak Ave,TOWER ENTRANCE; -Outpatient Surgery Entrance,Peoria,IL,61603,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.6997398,-89.5950271,2018-05-09,76406,2018-05-09 08:50:39 UTC,,,,,,,,,J1772,US,,public,,
ELEC,PRUDENTIALPLAZA,130 E Randolph St,STATION 01; In parking garage 2nd level,Chicago,IL,60601,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.8853604,-87.6231913,2018-05-09,76523,2018-05-09 08:50:39 UTC,,,,,,,,,J1772,US,,public,,
ELEC,Hy-Vee - Tesla,1651 Midtown Rd,,Peru,IL,61354,,877-798-3752,E,,Public,24 hours daily; for Tesla use only,,,,,,,8,,Tesla,http://www.teslamotors.com/supercharger,200-9,41.347854,-89.12502,2018-01-04,76759,2018-03-06 00:37:23 UTC,P,,,2016-06-01,,,,,TESLA,US,,public,,
ELEC,Veterans Administration - Illiana Health Care System,1900 E Main St,,Danville,IL,61832,,,E,,Private - Government only,,,,,,,1,,,,,200-8,40.131808,-87.59243,2018-02-06,77660,2018-03-06 01:11:52 UTC,FG,19,Department of Veterans Affairs,2016-08-15,,,,,J1772,US,,private,GOVERNMENT,VA
ELEC,Veterans Administration - North Chicago,3001 Greenbay Rd N,,North Chicago,IL,60064,,,E,,Private,,,,,,,1,,,,,200-8,42.308183,-87.862407,2017-09-06,77661,2018-03-06 01:26:43 UTC,FG,19,Department of Veterans Affairs,2016-08-15,,,,,J1772,US,,private,,VA
ELEC,BOLINGBROOK,420 Remington Blvd,STATION#1; Located in the Administration Parking Lot,Bolingbrook,IL,60440,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.6821634,-88.0840955,2018-05-09,77882,2018-05-09 08:50:39 UTC,,,,,,,,,J1772,US,,public,,
ELEC,ATWATER PUBLIC,355-399 E Ohio St,STATION 1; 3rd Floor  open to the public,Chicago,IL,60611,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.8925854,-87.6180051,2018-05-09,77956,2018-05-09 08:50:39 UTC,,,,,,,,,J1772,US,,public,,
ELEC,PARK FOREST EVS,367 artists walk,PARK FOREST EVS; The Park Forest EV charging station is located outside of the south enterance to the Village Hall - walking distance to the shops  galleries and restaurants of downtown Park Forest,Park Forest,IL,60466,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.4823522,-87.6799545,2018-05-09,77960,2018-05-09 08:50:39 UTC,,,,,,,,,J1772,US,,public,,
ELEC,31ST STREET,3155 S. Lakeshore drive,31ST HARBOR,Chicago,IL,60616,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.8367417,-87.6066607,2018-05-09,78138,2018-05-09 08:50:39 UTC,,,,,,,,,J1772,US,,public,,
ELEC,RPS,7331 N Sheridan Rd,ROGERS PARK SOL; The station is located on the 1st level of the parking garage,Chicago,IL,60626,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.0148476,-87.6640152,2018-05-09,78492,2018-05-09 08:50:39 UTC,,,,,,,,,J1772,US,,public,,
ELEC,540 W. MADISON,13 N Jefferson St,LL1-4; -,Chicago,IL,60661,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.8823684,-87.6421786,2018-05-09,78523,2018-05-09 08:50:39 UTC,,,,,,,,,J1772,US,,public,,
ELEC,-,175 Normal Rd,NIU; Located in the garage on the first level ramp,DeKalb,IL,60115,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.932405,-88.7666028,2018-05-09,78528,2018-05-09 08:50:39 UTC,,,,,,,,,J1772,US,,public,,
ELEC,Hardware Gastro Pub - Tesla,2000 W Orchard Rd,,North Aurora,IL,60542,,630-299-3977  877-798-3752,E,,Public,24 hours daily; for Tesla use only,,,,,,2,,,Tesla,http://www.teslamotors.com/supercharger,GPS,41.8174548,-88.3508062,2018-05-03,78595,2018-05-03 14:44:18 UTC,P,,,2016-09-01,,,,,TESLA,US,,public,,
ELEC,Waterway,2300 Waukegan Rd,,Northbrook,IL,60062,,847-849-1120,E,,Public,24 hours daily,,,,,,,2,,,,200-8,42.112237,-87.80328,2018-01-04,78934,2018-03-06 01:29:28 UTC,P,,,2015-10-01,,,,,CHADEMO J1772COMBO,US,,public,,
ELEC,Woodman's Grocery,151 Hansen Blvd,,North Aurora,IL,60542,,630-723-3900  877-798-3752,E,,Public,24 hours daily; for Tesla use only,,,,,,,8,,Tesla,http://www.teslamotors.com/supercharger,200-8,41.804458,-88.371594,2017-11-02,79190,2018-03-06 00:54:04 UTC,P,,,2016-10-01,,,,,TESLA,US,,public,,
ELEC,City of Chicago,3400 S Lawndale Ave,,Chicago,IL,60623,,,E,,Private,Chicago fleet vehicle use only,,,,,,1,,,,,200-8,41.831541,-87.716827,2018-01-04,79311,2018-03-06 01:52:40 UTC,LG,,,2009-08-15,,,,,J1772,US,,private,,
ELEC,KNOXVILLE CROSS,North Centerway Drive,SCHNUCK PEORIA,Peoria,IL,61615,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.8146846,-89.6146864,2018-05-09,79424,2018-05-09 08:50:39 UTC,,,,,,,,,J1772,US,,public,,
ELEC,EDENS,630 Dundee Rd,"GARAGE; Located in Garage on West Wall
OUTSIDE; -",Northbrook,IL,60062,,888-758-4389,E,,Public,24 hours daily,,,,,,4,,,ChargePoint Network,http://www.chargepoint.com/,200-9,42.138973,-87.79615,2018-05-09,79442,2018-05-09 08:50:39 UTC,,,,,,,,,J1772,US,,public,,
ELEC,Holiday Inn - Tesla,222 Potomac Blvd,,Mount Vernon,IL,62864,,877-798-3752,E,,Public,24 hours daily; for Tesla use only,,,,,,,8,,Tesla,http://www.teslamotors.com/supercharger,200-8,38.316672,-88.956088,2018-01-04,79681,2018-03-06 00:57:01 UTC,P,,,2016-11-01,,,,,TESLA,US,,public,,
ELEC,ZURICH,1299 Zurich Way,STATION 3; Level P1 parking garage,Schaumburg,IL,60173,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.0627435,-88.0477818,2018-05-09,79844,2018-05-09 08:50:39 UTC,,,,,,,,,J1772,US,,public,,
ELEC,GVC PARKING G,251-299 S Grove Ave,2ND FLOOR; 2nd floor parking deck,Elgin,IL,60120,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.0320056,-88.2790763,2018-05-09,79980,2018-05-09 08:50:39 UTC,,,,,,,,,J1772,US,,public,,
ELEC,HOLIDAY INN & S,10233 W Higgins Rd,HI ROSEMONT; East side of building ,Rosemont,IL,60018,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.996814,-87.8818889,2018-05-09,80019,2018-05-09 08:50:39 UTC,,,,,,,,,J1772,US,,public,,
ELEC,ORLAND PARKING,9650 W 143rd,1ST FLOOR; Inside parking structure on 1st floor,Orland Park,IL,60462,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.6309104,-87.8558783,2018-05-09,80186,2018-05-09 08:50:39 UTC,,,,,,,,,J1772,US,,public,,
ELEC,ONE SOUTH WACKE,1 S Wacker Dr,OSW STATION #1; Parking garage level P1. For spots #44 and #45,Chicago,IL,60606,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.8815973,-87.6365143,2018-05-09,80236,2018-05-09 08:50:39 UTC,,,,,,,,,J1772,US,,public,,
ELEC,LPC,2330 North Clifton Avenue,The stations are installed on the ground level of the garage.,Chicago,IL,60614,,800-663-5633,E,,Public,MO: 12:00am-12:00am; TU: 12:00am-12:00am; WE: 12:00am-12:00am; TH: 12:00am-12:00am; FR: 12:00am-12:00am; SA: 12:00am-12:00am; SU: 12:00am-12:00am,,,,,,2,,,SemaCharge Network,http://www.semacharge.com/,GPS,41.9245874,-87.657365,2018-05-09,81413,2018-05-09 08:47:37 UTC,,,,,,,,,J1772,US,,public,,
ELEC,AVENUE GARAGE,170 Forest Ave,"LAKE FOREST 1; -
LAKE FOREST 2; -",Oak Park,IL,60301,,888-758-4389,E,,Public,24 hours daily,,,,,,4,,,ChargePoint Network,http://www.chargepoint.com/,200-9,41.889731,-87.799737,2018-05-09,81460,2018-05-09 08:50:39 UTC,,,,,,,,,J1772,US,,public,,
ELEC,HIS,604 E 6th St,HIS 2; NE Corner of Washington and 6th Ave.  Chargeing station in parking lot behind building.,Naperville,IL,60563,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.7821525,-88.1468423,2018-05-09,81469,2018-05-09 08:50:39 UTC,,,,,,,,,J1772,US,,public,,
ELEC,LIBERTYVILLE,123 W Church St,W CHURCH; Ground Floor,Libertyville,IL,60048,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.2861459,-87.95561,2018-05-09,81531,2018-05-09 08:50:39 UTC,,,,,,,,,J1772,US,,public,,
ELEC,Algonquin Township Road District,3702 U.S. Highway 14,Open Access stations in a well lit and secure public parking lot.,Crystal Lake,IL,60014,,800-663-5633,E,,Public,MO: 12:00am-12:00am; TU: 12:00am-12:00am; WE: 12:00am-12:00am; TH: 12:00am-12:00am; FR: 12:00am-12:00am; SA: 12:00am-12:00am; SU: 12:00am-12:00am,,,,,,2,,,SemaCharge Network,http://www.semacharge.com/,GPS,42.223611509022,-88.268998861313,2018-05-09,81724,2018-05-09 08:47:37 UTC,,,,,,,,,J1772,US,,public,,
ELEC,Wildwood Tavern - Tesla,6480 W Touhy,,Niles,IL,60714,,847-677-6663  877-798-3752,E,,Public,24 hours daily; for Tesla use only; for guest use only,,,,,,1,,,Tesla,http://www.teslamotors.com/supercharger,200-8,42.012018,-87.787667,2017-04-06,81973,2018-03-06 00:49:06 UTC,P,,,2017-03-01,,,,,TESLA,US,,public,,
ELEC,Argonne National Labs,Building 46  9700 S Cass Avenue,,Lemont,IL,60439,,800-663-5633,E,,Public,MO: Not Specified; TU: Not Specified; WE: Not Specified; TH: Not Specified; FR: Not Specified; SA: Not Specified; SU: Not Specified,,,,,,2,,,SemaCharge Network,http://www.semacharge.com/,GPS,41.7106632,-87.9609911,2018-05-09,82231,2018-05-09 08:47:37 UTC,,,,,,,,,J1772,US,,public,,
ELEC,WENDYS,4100 S Pulaski Rd,WENDYS 4100; Wendy's,Chicago,IL,60632,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.818127,-87.7245934,2018-05-09,82350,2018-05-09 08:50:39 UTC,,,,,,,,,J1772,US,,public,,
ELEC,Hampton Inn,4855 E Evergreen Ct,Located in the back parking lot near the dumpsters,Decatur,IL,62521,,217-864-3297  877-798-3752,E,,Public,24 hours daily,,,,,,2,,,Tesla,http://www.teslamotors.com/supercharger,200-8,39.816297,-88.87974,2018-01-04,82471,2018-03-06 00:37:18 UTC,P,,,2016-06-01,,,,,J1772 TESLA,US,,public,,
ELEC,1350 Touhy Plaza,"1350 E. Touhy Avenue
#100W",These stations are in a restricted access garage for tenants only. No public charging is allowed.,Des Plaines,IL,60018,,800-663-5633,E,,Public - Card key at all times,MO: 12:00am-12:00am; TU: 12:00am-12:00am; WE: 12:00am-12:00am; TH: 12:00am-12:00am; FR: 12:00am-12:00am; SA: 12:00am-12:00am; SU: 12:00am-12:00am,,,,,,2,,,SemaCharge Network,http://www.semacharge.com/,GPS,42.0104297,-87.890169,2018-05-09,82526,2018-05-09 08:47:37 UTC,,,,,,,,,J1772,US,,public,KEY_ALWAYS,
ELEC,ELECTRONIC,750 N Wabash Ave,THE BERNADIN,Chicago,IL,60611,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.8964068,-87.6268746,2018-05-09,82637,2018-05-09 08:50:39 UTC,,,,,,,,,J1772,US,,public,,
ELEC,OREGON1,510 west Washington street,OREGON1; It is right is in the parking lot of he Harvard state bank near a big sign,Oregon,IL,61061,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.0148059,-89.3348673,2018-05-09,82681,2018-05-09 08:50:39 UTC,,,,,,,,,J1772,US,,public,,
ELEC,KANE COUNTY,1240 N Highland Ave,HEALTH DEPT; Near rear entrance,Aurora,IL,60506,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.7845246,-88.3295874,2018-05-09,85474,2018-05-09 08:50:39 UTC,,,,,,,,,J1772,US,,public,,
ELEC,ESB LAW FIRM,440 Central Ave,ESB LAW STATION; -,Highland Park,IL,60035,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.1861139,-87.7965349,2018-05-09,85484,2018-05-09 08:50:39 UTC,,,,,,,,,J1772,US,,public,,
ELEC,JT JR COLLEGE,1125 W 135th St,ROMEO; -,Romeoville,IL,60446,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.6375386,-88.116023,2018-05-09,85621,2018-05-09 08:50:39 UTC,,,,,,,,,J1772,US,,public,,
ELEC,OAKTON COLLEGE1,Oakton Community College 1600 E. Golf Road,LEE CENTER; SCIENCE BUILDING LOT D,Des Plaines,IL,60016,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.0639755,-87.8781915,2018-05-09,85691,2018-05-09 08:50:39 UTC,,,,,,,,,J1772,US,,public,,
ELEC,CLC LOT 7,Rotunda Way  N of Brae Loch Rd Parking Lot 7,SCIENCE BUILDNG; Station located at Science Building Parking Lot 7,Grayslake,IL,60030,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.3530335,-88.0111241,2018-05-09,85848,2018-05-09 08:50:39 UTC,,,,,,,,,J1772,US,,public,,
ELEC,1450 AMERICAN,1450 American Ln,"TOWER 2 LOWER B; Tower 2 Lower Level garage
TOWER 2 LOWER C; Tower 2 lower level garage
TOWER 2 LOWER D; Tower 2 Lower Level Garage",Schaumburg,IL,60173,,888-758-4389,E,,Public,24 hours daily,,,,,,6,,,ChargePoint Network,http://www.chargepoint.com/,200-9,42.045737,-88.043674,2018-05-09,85918,2018-05-09 08:50:39 UTC,,,,,,,,,J1772,US,,public,,
ELEC,1450 AMERICAN,1400 American Ln,TOWER 2 LOWER A; Tower 2 Lower Level garage,Schaumburg,IL,60196,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.0453601,-88.0436918,2018-05-09,85919,2018-05-09 08:50:39 UTC,,,,,,,,,J1772,US,,public,,
ELEC,DoubleTree by Hilton - Tesla,10 Brickyard Dr,,Bloomington,IL,61701,,309-664-6446  877-798-3752,E,,Public,24 hours daily; for Tesla use only; for guest use only,A Cash D Debit M V,,,,,2,,,Tesla,http://www.teslamotors.com/supercharger,200-9,40.461054,-88.967212,2018-01-04,85955,2018-03-06 00:37:20 UTC,P,,,2017-07-10,,,,,TESLA,US,,public,,
ELEC,OPTIMA,220 E Illinois St,"OPTIMA 1
OPTIMA 2
OPTIMA 3
OPTIMA 4",Chicago,IL,60611,,888-758-4389,E,,Public,24 hours daily,,,,,,8,,,ChargePoint Network,http://www.chargepoint.com/,200-8,41.891162,-87.621985,2018-05-09,86015,2018-05-09 08:50:39 UTC,,,,,,,,,J1772,US,,public,,
ELEC,MOMENT,545 N McClurg Ct,"MOMENT 1
MOMENT 2",Chicago,IL,60611,,888-758-4389,E,,Public,24 hours daily,,,,,,4,,,ChargePoint Network,http://www.chargepoint.com/,200-9,41.892255,-87.617285,2018-05-09,86102,2018-05-09 08:50:39 UTC,,,,,,,,,J1772,US,,public,,
ELEC,E CAR,1720 Oak Ave,1007 CHURCH,Evanston,IL,60201,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.0492638,-87.6870857,2018-05-09,86141,2018-05-09 08:50:39 UTC,,,,,,,,,J1772,US,,public,,
ELEC,PARKING GARAGE,118 N Jefferson St,GARAGE LEVEL 1; Behind gate,Chicago,IL,60661,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.8838676,-87.6427355,2018-05-09,86219,2018-05-09 08:50:39 UTC,,,,,,,,,J1772,US,,public,,
ELEC,Fermi National Accelerator Laboratory - Fuel Service Center,Kirk Rd & Wilson St,,Batavia,IL,60510,,,E,,Private,DOE employee use only,,,,,,2,,,,,GPS,41.84901,-88.2594,2017-09-06,86929,2018-02-06 21:00:03 UTC,FG,8,U.S. Department of Energy,2017-08-01,,,,,J1772,US,,private,,DOE
ELEC,PECK FARM,4038 Kaneville Rd,"EV STATION 01; -
EV STATION 02",Geneva,IL,60134,,888-758-4389,E,,Public,24 hours daily,,,,,,4,,,ChargePoint Network,http://www.chargepoint.com/,200-9,41.872231,-88.355951,2018-05-09,87611,2018-05-09 08:50:39 UTC,,,,,,,,,J1772,US,,public,,
ELEC,AVENUE GARAGE,754 North Blvd,"AVENUE GARAGE 3; 3rd Floor
AVENUE GARAGE 4; 4th Floor",Oak Park,IL,60301,,888-758-4389,E,,Public,24 hours daily,,,,,,4,,,ChargePoint Network,http://www.chargepoint.com/,200-8,41.887503,-87.793642,2018-05-09,87657,2018-05-09 08:50:39 UTC,,,,,,,,,J1772,US,,public,,
ELEC,AVENUE GARAGE,1149 Holly Ct,"HOLLEY COURT; 1st Floor
HOLLY COURT 3A; 3rd Floor
HOLLY COURT 3B; 3rd Floor",Oak Park,IL,60301,,888-758-4389,E,,Public,24 hours daily,,,,,,6,,,ChargePoint Network,http://www.chargepoint.com/,200-9,41.889409,-87.804235,2018-05-09,87679,2018-05-09 08:50:39 UTC,,,,,,,,,J1772,US,,public,,
ELEC,STERLING BAY,1330 W Fulton Market,PARKING GARAGE; -,Chicago,IL,60607,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.8869885,-87.6601406,2018-05-09,87875,2018-05-09 08:50:39 UTC,,,,,,,,,J1772,US,,public,,
ELEC,Argonne National Laboratory,9700 Cass Ave,At I-55 and Cass,Lemont,IL,60439,,,P,2018-07-01,PLANNED - not yet accessible (Private),Fleet use only,,,,,,,2,,,,GPS,41.714111,-87.964016,2018-05-03,87942,2018-05-03 14:44:18 UTC,FG,8,U.S. Department of Energy,,,,,,,US,,private,,DOE
ELEC,VILLAGE STATION,5201 Oakton St,"VILLAGE HALL 1; Located at Skokie Village Hall  Across from Library.
VILLAGE HALL 2; Skokie Village Hall parking lot (South End)",Skokie,IL,60077,,888-758-4389,E,,Public,24 hours daily,,,,,,4,,,ChargePoint Network,http://www.chargepoint.com/,200-9,42.02581,-87.756761,2018-05-09,87957,2018-05-09 08:50:39 UTC,,,,,,,,,J1772,US,,public,,
ELEC,RICKY ROCKETS,4826-4884 147th St,RR EV 01,Midlothian,IL,60445,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.6256235,-87.7380199,2018-05-09,87998,2018-05-09 08:50:39 UTC,,,,,,,,,J1772,US,,public,,
ELEC,ComEd,375 2nd St,,Elgin,IL,60123,,,E,,Private,ComEd fleet use only,,,,,,2,,,,,200-9,42.023829,-88.320627,2017-12-05,88579,2018-03-06 01:28:41 UTC,T,,,2017-01-18,,,,,J1772,US,,private,,
ELEC,ComEd,3500 N California Ave,,Chicago,IL,60618,,,E,,Private,Employee use only,,,,,,2,,,,,GPS,41.94629288,-87.69982,2017-12-05,88580,2018-02-06 21:00:03 UTC,T,,,2012-11-06,,,,,J1772,US,,private,,
ELEC,ComEd,7601 S Lawndale Ave,,Chicago,IL,60652,,,E,,Private,Employee use only,,,,,,1,,,,,GPS,41.75497055,-87.71321,2017-12-05,88581,2018-02-06 21:00:03 UTC,T,,,2013-01-02,,,,,J1772,US,,private,,
ELEC,ComEd,1423 Swift Rd,,Lombard,IL,60148,,,E,,Private,ComEd fleet use only,,,,,,2,,,,,,41.9550975,-88.0416907,2017-12-05,88582,2018-02-06 21:00:03 UTC,T,,,2011-10-07,,,,,J1772,US,,private,,
ELEC,ComEd,123 Energy Ave,,Rockford,IL,61109,,,E,,Private,ComEd fleet use only,,,,,,5,,,,,200-9,42.234866,-89.096871,2017-12-05,88583,2018-03-06 00:55:09 UTC,T,,,2011-10-03,,,,,J1772,US,,private,,
ELEC,ComEd,3400 S Pulaski Rd,,Chicago,IL,60623,,,E,,Private,ComEd fleet use only,,,,,,1,,,,,200-9,41.830949,-87.725261,2017-12-05,88584,2018-03-06 01:29:02 UTC,T,,,2016-11-22,,,,,J1772,US,,private,,
ELEC,ComEd,12723 Cal Sag Rd,,Crestwood,IL,60445,,,E,,Private,Employee use only,,,,,,2,,,,,200-9,41.661034,-87.751474,2017-12-05,88585,2018-03-06 00:36:52 UTC,T,,,2017-01-03,,,,,J1772,US,,private,,
ELEC,KANE COUNTY,719 S Batavia Ave,STATION 1; Building B side entrance,Geneva,IL,60134,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.8792145,-88.308461,2018-05-09,88607,2018-05-09 08:50:39 UTC,,,,,,,,,J1772,US,,public,,
ELEC,EVANSTON CAMPUS,2311 N. Campus Dr,"NORTH GARAGE 1; -
NORTH GARAGE 2; 3rd floor
NORTH GARAGE 3; -
NORTH GARAGE 4; 3rd floor",Evanston,IL,60208,,888-758-4389,E,,Public,24 hours daily,,,,,,8,,,ChargePoint Network,http://www.chargepoint.com/,200-9,42.059688,-87.673608,2018-05-09,88778,2018-05-09 08:50:39 UTC,,,,,,,,,J1772,US,,public,,
ELEC,THE EMERSON,1135 Westgate St,"EMERSON EV01; -
EMERSON EV02; -
EMERSON EV03; -
EMERSON EV04; -",Oak Park,IL,60301,,888-758-4389,E,,Public,24 hours daily,,,,,,8,,,ChargePoint Network,http://www.chargepoint.com/,200-9,41.887604,-87.803441,2018-05-09,88782,2018-05-09 08:50:39 UTC,,,,,,,,,J1772,US,,public,,
ELEC,EVANSTON CAMPUS,1850 Campus Dr,"SOUTH GARAGE 1; Elevator B
SOUTH GARAGE 2; Near elevator B
SOUTH GARAGE 3; Near elevator B",Evanston,IL,60208,,888-758-4389,E,,Public,24 hours daily,,,,,,6,,,ChargePoint Network,http://www.chargepoint.com/,200-9,42.051027,-87.673839,2018-05-09,88790,2018-05-09 08:50:39 UTC,,,,,,,,,J1772,US,,public,,
ELEC,Yorktown Mall,203 Yorktown Center,Two chargers located near east entrance of the mall and two chargers located near west entrance of the mall,Lombard,IL,60148,,630-629-7330,E,,Public,9am-10pm M-T & Sat  9am-9pm W-F  10am-7pm Sun; maximum session time of two hours,,,,,,4,,,,,GPS,41.839493,-88.007167,2018-01-04,88815,2018-02-06 21:00:03 UTC,P,,,2017-12-01,,,,,J1772,US,,public,,
ELEC,EVANSTON CAMPUS,1841 Sheridan Rd,SOUTH GARAGE 4; Near elevator B,Evanston,IL,60208,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.050534,-87.67334,2018-05-09,88832,2018-05-09 08:50:39 UTC,,,,,,,,,J1772,US,,public,,
ELEC,Hilton Garden Inn - Tesla,551 N Swift Rd,,Addison,IL,60101,,630-691-0500  877-798-3752,E,,Public,24 hours daily; for Tesla use only; for customer use only; see front desk for access,,,,,,2,,,Tesla,http://www.teslamotors.com/supercharger,GPS,41.9364472,-88.0390738,2018-01-04,89339,2018-02-06 21:00:03 UTC,P,,,2017-09-01,,,,,TESLA,US,,public,,
ELEC,Campus Center Public Parking Deck - Tesla,509  E Healey St,,Champaign,IL,61820,,217-359-8058  877-798-3752,E,,Public,24 hours daily; for Tesla use only,,,,,,4,,,Tesla,http://www.teslamotors.com/supercharger,GPS,40.1111949,-88.2307155,2018-01-04,89340,2018-02-06 21:00:03 UTC,P,,,2017-09-01,,,,,TESLA,US,,public,,
ELEC,Comfort Inn O'Hare - Convention Center - Tesla,2175 Touhy Ave,,Des Plaines,IL,60018,,847-635-1300  877-798-3752,E,,Public,24 hours daily; for Tesla use only; for customer use only; see front desk for access,,,,,,1,,,Tesla,http://www.teslamotors.com/supercharger,GPS,42.0096014,-87.8707864,2018-01-04,89341,2018-02-06 21:00:03 UTC,P,,,2017-09-01,,,,,TESLA,US,,public,,
ELEC,Clarion Inn Elmhurst - Tesla,933 S Riverside Dr,,Elmhurst,IL,60126,,630-279-0700  877-798-3752,E,,Public,24 hours daily; for Tesla use only; for customer use only; see front desk for access,,,,,,2,,,Tesla,http://www.teslamotors.com/supercharger,GPS,41.869944,-87.95672,2018-01-04,89342,2018-02-06 21:00:03 UTC,P,,,2017-09-01,,,,,TESLA,US,,public,,
ELEC,Stone Terrace - Tesla,1622 Forest Pl,,Evanston,IL,60201,,847-859-2198  877-798-3752,E,,Public,24 hours daily; for Tesla use only; for customer use only; see front desk for access,,,,,,1,,,Tesla,http://www.teslamotors.com/supercharger,GPS,42.045779,-87.674557,2018-01-04,89343,2018-02-06 21:00:03 UTC,P,,,2017-09-01,,,,,TESLA,US,,public,,
ELEC,Shawnee Forest Cabins - Tesla,745 Garden of Gods,,Herod,IL,62947,,618-751-9926  877-798-3752,E,,Public - Call ahead,24 hours daily; for Tesla use only; for customer use only,,,,,,1,,,Tesla,http://www.teslamotors.com/supercharger,GPS,37.5807176,-88.367418,2018-05-03,89344,2018-05-03 14:44:18 UTC,P,,,2017-09-01,,,,,TESLA,US,,public,CALL,
ELEC,Makanda Inn & Cottages - Tesla,855 Old Lower Cobden Rd,,Makanda,IL,62958,,618-697-7929  877-798-3752,E,,Public,24 hours daily; for Tesla use only; for customer use only; see front desk for access,,,,,,2,,,Tesla,http://www.teslamotors.com/supercharger,GPS,37.610802,-89.210313,2018-01-04,89345,2018-02-06 21:00:03 UTC,P,,,2017-09-01,,,,,TESLA,US,,public,,
ELEC,Comfort Suites - Tesla,404 S 44th St,,Mt Vernon,IL,62864,,618-244-2700  877-798-3752,E,,Public,24 hours daily; for Tesla use only; for customer use only; see front desk for access,,,,,,2,,,Tesla,http://www.teslamotors.com/supercharger,GPS,38.3109,-88.946784,2018-01-04,89346,2018-02-06 21:00:03 UTC,P,,,2017-09-01,,,,,TESLA,US,,public,,
